time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.05625413495537797,GENTLE,run_003,3464.0,41.85,0.2,4e-05,44.400000000000006,16.41,48.900000000000006,49.2,51.1,50.0,50.7,50.300000000000004,48.800000000000004,46.7,50.7,86.60000000000001,0.09,24.02,3.74,1.0,0.159,0.311,0.018000000000000002,0.099,0.028,72.46000000000068
1.9900000000000015,0.06440927984723785,GENTLE,run_003,3816.0,41.7,1.0,0.0,45.800000000000004,18.2,47.900000000000006,48.900000000000006,49.300000000000004,49.800000000000004,47.300000000000004,44.900000000000006,49.0,43.300000000000004,50.900000000000006,87.80000000000001,0.17,24.04,3.96,1.0,0.17300000000000001,0.341,0.018000000000000002,0.095,0.044,71.46000000000068
2.9899999999999802,0.07398628175123181,GENTLE,run_003,4075.0,41.77,1.0,0.0,44.800000000000004,19.42,48.6,49.800000000000004,49.900000000000006,47.6,46.5,47.0,45.0,45.300000000000004,50.5,88.9,0.16,24.12,3.7800000000000002,0.992,0.165,0.356,0.025,0.1,0.05,70.46000000000069
3.989999999999959,0.08466345741107902,GENTLE,run_003,4266.0,41.78,0.0,8e-05,45.7,20.26,47.300000000000004,47.400000000000006,47.400000000000006,48.5,48.1,49.0,48.1,47.1,49.900000000000006,89.10000000000001,0.15,24.060000000000002,3.92,0.995,0.166,0.354,0.02,0.10300000000000001,0.034,69.46000000000072
4.989999999999938,0.09614871150149515,GENTLE,run_003,4389.0,41.79,-0.9,0.0,45.6,20.900000000000002,48.7,47.7,45.800000000000004,47.300000000000004,49.400000000000006,47.7,48.800000000000004,46.6,50.6,90.60000000000001,0.27,24.04,3.73,0.998,0.167,0.365,0.021,0.112,0.039,68.46000000000073
5.989999999999917,0.10820624791263767,GENTLE,run_003,4476.0,41.550000000000004,-0.30000000000000004,0.0,45.1,21.19,47.7,47.1,46.300000000000004,47.800000000000004,44.1,47.5,45.7,49.800000000000004,50.6,89.30000000000001,0.1,24.080000000000002,3.7600000000000002,0.995,0.187,0.435,0.018000000000000002,0.109,0.073,67.46000000000075
6.989999999999895,0.12065907342940888,GENTLE,run_003,4540.0,41.87,-0.5,1e-05,44.6,21.52,48.1,46.5,48.2,47.1,47.0,47.7,47.800000000000004,46.7,51.900000000000006,89.30000000000001,0.17,24.05,3.73,1.0,0.16,0.353,0.024,0.092,0.027,66.46000000000078
7.989999999999874,0.13338036530945213,GENTLE,run_003,4580.0,41.88,0.1,0.0,45.5,21.61,47.1,46.800000000000004,46.300000000000004,46.300000000000004,48.2,48.5,49.2,46.6,52.300000000000004,89.80000000000001,0.17,24.060000000000002,3.79,1.0,0.159,0.325,0.018000000000000002,0.106,0.023,65.4600000000008
8.989999999999853,0.14628194324156507,GENTLE,run_003,4602.0,41.79,-0.30000000000000004,0.0,44.400000000000006,21.72,46.400000000000006,44.7,46.900000000000006,46.5,50.400000000000006,49.7,48.400000000000006,47.1,52.2,89.7,0.22,24.07,3.58,1.0,0.198,0.432,0.016,0.107,0.066,64.46000000000082
9.989999999999831,0.1593036854595353,GENTLE,run_003,4629.0,41.37,0.2,0.00011,45.2,21.89,45.2,44.7,45.2,45.7,49.400000000000006,49.2,47.2,45.800000000000004,51.6,88.80000000000001,0.11,24.1,3.85,0.996,0.196,0.418,0.02,0.115,0.065,63.46000000000084
