time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.01769425546069852,NOMINAL,run_056,3765.0,61.71,0.1,0.0,66.7,26.7,50.6,50.400000000000006,49.400000000000006,48.900000000000006,59.0,59.400000000000006,61.1,58.0,50.5,88.7,0.05,24.97,-2.22,0.995,0.157,0.4,0.017,0.099,0.045,56.88999999999705
1.9900000000000015,0.02874666457823301,NOMINAL,run_056,4302.0,61.870000000000005,0.8,0.0,68.3,30.52,49.300000000000004,50.1,50.800000000000004,49.1,68.7,65.4,64.60000000000001,65.8,51.1,91.30000000000001,0.15,24.93,-2.31,1.0,0.177,0.427,0.027,0.098,0.053,55.88999999999705
2.9899999999999802,0.0422711114447104,NOMINAL,run_056,4650.0,61.82,0.5,0.0,66.3,32.63,49.900000000000006,51.0,52.900000000000006,49.400000000000006,70.9,70.4,69.60000000000001,70.0,50.800000000000004,91.60000000000001,0.03,24.97,-2.34,1.0,0.17400000000000002,0.397,0.014,0.099,0.058,54.88999999999707
3.989999999999959,0.05744604845955104,NOMINAL,run_056,4846.0,61.82,0.7000000000000001,0.0,67.2,33.93,50.6,51.5,51.1,51.6,74.4,72.8,71.9,72.4,51.5,92.60000000000001,0.18,24.96,-2.22,0.998,0.154,0.321,0.015,0.108,0.014,53.889999999997094
4.989999999999938,0.0736354504880662,NOMINAL,run_056,4955.0,61.45,0.1,4e-05,67.4,34.54,50.0,53.1,51.400000000000006,50.400000000000006,72.7,74.9,72.4,74.7,52.400000000000006,91.80000000000001,0.16,24.990000000000002,-2.23,1.0,0.155,0.318,0.023,0.106,0.014,52.889999999997116
5.989999999999917,0.09041890984578449,NOMINAL,run_056,5037.0,61.83,-0.9,5e-05,65.7,34.94,52.5,51.6,52.2,51.1,73.2,74.5,73.7,74.60000000000001,53.1,91.9,0.11,25.07,-2.34,1.0,0.18,0.386,0.018000000000000002,0.115,0.062,51.88999999999714
6.989999999999895,0.10754079261563916,NOMINAL,run_056,5067.0,61.59,0.0,0.0,66.10000000000001,35.1,52.300000000000004,52.400000000000006,52.5,51.7,73.3,75.4,72.0,77.9,53.300000000000004,92.2,0.08,25.080000000000002,-2.2600000000000002,0.999,0.168,0.386,0.021,0.096,0.034,50.88999999999716
7.989999999999874,0.1248525188614337,NOMINAL,run_056,5095.0,61.77,-0.2,0.0,65.9,35.2,54.900000000000006,51.5,53.300000000000004,52.1,74.4,73.5,75.2,76.10000000000001,54.400000000000006,92.10000000000001,0.22,24.98,-2.35,0.997,0.159,0.353,0.024,0.109,0.041,49.88999999999718
8.989999999999853,0.14226983223925244,NOMINAL,run_056,5109.0,61.800000000000004,-1.0,0.0,65.10000000000001,35.230000000000004,54.5,53.0,52.800000000000004,52.2,73.9,74.7,73.2,75.2,54.900000000000006,91.4,0.14,25.0,-2.31,0.997,0.187,0.451,0.01,0.109,0.07,48.8899999999972
9.989999999999831,0.15974559349111453,NOMINAL,run_056,5122.0,61.79,-0.2,0.0,66.0,35.27,52.5,52.7,54.5,52.900000000000006,77.60000000000001,75.10000000000001,72.7,72.4,55.7,90.7,0.11,24.990000000000002,-2.17,1.0,0.158,0.308,0.017,0.112,0.031,47.88999999999722
