time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.05532469752903315,HARSH,run_090,4121.0,87.26,-0.6000000000000001,7.000000000000001e-05,94.4,40.99,52.0,50.800000000000004,50.800000000000004,49.7,71.0,72.4,71.0,71.3,50.300000000000004,89.5,0.13,25.16,-0.64,0.994,0.167,0.34,0.013000000000000001,0.095,0.036000000000000004,58.429999999996745
1.9900000000000015,0.06638951237825579,HARSH,run_090,4811.0,87.23,0.0,9e-05,93.4,47.27,52.400000000000006,50.900000000000006,53.7,53.2,86.60000000000001,86.60000000000001,87.2,87.5,50.6,92.4,0.19,25.19,-0.59,0.997,0.185,0.44,0.018000000000000002,0.099,0.057,57.429999999996745
2.9899999999999802,0.08005534538610752,HARSH,run_090,5170.0,87.3,0.2,1e-05,91.80000000000001,49.88,54.7,53.800000000000004,54.800000000000004,53.0,95.60000000000001,94.10000000000001,94.60000000000001,94.60000000000001,53.5,92.10000000000001,0.25,25.17,-0.62,0.997,0.189,0.41200000000000003,0.012,0.11,0.061,56.42999999999677
3.989999999999959,0.09512733647527133,HARSH,run_090,5342.0,87.47,0.1,0.0,89.9,51.14,56.400000000000006,55.7,56.2,56.7,97.30000000000001,99.2,97.80000000000001,93.60000000000001,52.800000000000004,92.9,0.1,25.150000000000002,-0.61,1.0,0.189,0.466,0.015,0.109,0.07,55.42999999999679
4.989999999999938,0.11088627999218338,HARSH,run_090,5416.0,87.0,0.9,0.0,90.5,51.68,57.800000000000004,58.1,57.400000000000006,57.7,97.7,98.4,98.5,96.9,54.7,92.60000000000001,0.17,25.17,-0.38,1.0,0.17200000000000001,0.389,0.016,0.098,0.023,54.42999999999681
5.989999999999917,0.1269652255290681,HARSH,run_090,5449.0,87.38,-0.6000000000000001,0.0,90.7,51.86,59.0,58.6,59.400000000000006,59.800000000000004,97.0,99.5,98.60000000000001,98.30000000000001,56.2,92.5,0.19,25.21,-0.76,1.0,0.177,0.427,0.014,0.109,0.05,53.42999999999683
6.989999999999895,0.14319003341867712,HARSH,run_090,5476.0,87.34,-0.1,3.0000000000000004e-05,90.7,52.050000000000004,60.6,60.5,61.1,60.1,98.2,100.60000000000001,97.60000000000001,98.60000000000001,57.800000000000004,92.5,0.25,25.150000000000002,-0.48,0.994,0.19,0.402,0.017,0.11,0.061,52.42999999999685
7.989999999999874,0.15948067890642115,HARSH,run_090,5474.0,87.31,0.30000000000000004,0.0,90.4,52.13,61.5,61.900000000000006,62.0,63.300000000000004,98.60000000000001,98.0,98.2,97.9,57.7,91.9,0.1,25.22,-0.7000000000000001,1.0,0.20400000000000001,0.423,0.023,0.116,0.065,51.42999999999687
8.989999999999853,0.17580091068748094,HARSH,run_090,5490.0,87.17,0.1,3.0000000000000004e-05,90.80000000000001,52.03,63.1,63.2,62.800000000000004,62.300000000000004,101.9,100.80000000000001,99.4,101.0,59.300000000000004,91.9,0.1,25.12,-0.67,1.0,0.177,0.366,0.015,0.10300000000000001,0.046,50.429999999996895
9.989999999999831,0.19213441178861074,HARSH,run_090,5481.0,87.36,-0.4,6.000000000000001e-05,90.5,52.04,64.60000000000001,65.0,64.9,65.0,98.60000000000001,98.80000000000001,99.5,98.60000000000001,60.300000000000004,90.9,0.18,25.150000000000002,-0.53,0.997,0.20500000000000002,0.456,0.029,0.10300000000000001,0.066,49.429999999996916
10.98999999999981,0.20847385885150083,HARSH,run_090,5483.0,87.39,0.1,1e-05,90.5,52.11,63.5,66.5,65.10000000000001,64.4,99.2,96.80000000000001,97.60000000000001,98.2,62.900000000000006,91.60000000000001,0.21,25.22,-0.6,1.0,0.197,0.47400000000000003,0.021,0.108,0.07200000000000001,48.42999999999694
11.989999999999789,0.22481596923380193,HARSH,run_090,5484.0,87.55,-0.4,0.0,90.5,52.08,65.8,65.8,65.3,64.9,99.9,97.80000000000001,100.10000000000001,100.10000000000001,62.7,91.60000000000001,0.2,25.16,-0.52,1.0,0.211,0.444,0.021,0.11,0.076,47.42999999999696
12.989999999999768,0.24115927236008664,HARSH,run_090,5481.0,87.55,0.30000000000000004,5e-05,90.5,52.1,67.3,65.60000000000001,67.7,66.60000000000001,99.4,104.4,101.7,102.2,63.0,90.2,0.14,25.240000000000002,-0.54,0.999,0.19,0.446,0.03,0.112,0.067,46.42999999999698
