time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.05276119636786689,NOMINAL,run_035,3767.0,61.24,0.0,0.0,67.10000000000001,26.37,49.7,50.2,50.2,50.7,56.7,58.0,56.6,57.6,50.800000000000004,89.0,0.04,25.2,-0.7000000000000001,1.0,0.166,0.37,0.019,0.092,0.049,58.30999999999677
1.9900000000000015,0.06313167497019351,NOMINAL,run_035,4299.0,61.03,0.2,0.0,66.4,30.12,49.400000000000006,50.300000000000004,51.6,51.300000000000004,63.6,66.9,65.3,64.7,50.300000000000004,88.7,0.05,25.150000000000002,-0.8200000000000001,1.0,0.17,0.382,0.015,0.08700000000000001,0.05,57.30999999999677
2.9899999999999802,0.07581664994013906,NOMINAL,run_035,4639.0,60.910000000000004,0.30000000000000004,0.0,67.2,32.25,51.6,51.300000000000004,50.0,51.0,68.0,69.8,66.10000000000001,67.9,52.0,89.60000000000001,0.16,25.13,-0.64,0.999,0.177,0.367,0.021,0.099,0.048,56.30999999999679
3.989999999999959,0.09005611040312655,NOMINAL,run_035,4841.0,61.01,-0.2,0.0,66.2,33.58,50.6,51.7,50.400000000000006,51.1,70.3,70.60000000000001,73.5,69.7,51.800000000000004,90.60000000000001,0.17,25.080000000000002,-0.59,0.998,0.16,0.317,0.019,0.092,0.023,55.30999999999681
4.989999999999938,0.10525734799012608,NOMINAL,run_035,4957.0,60.88,-0.4,5e-05,65.2,34.07,50.900000000000006,50.5,51.6,49.300000000000004,72.3,71.8,73.4,70.9,52.800000000000004,92.30000000000001,0.13,25.2,-0.46,0.995,0.177,0.362,0.014,0.1,0.048,54.30999999999683
5.989999999999917,0.12102556813078874,NOMINAL,run_035,5025.0,60.83,0.1,0.0,64.7,34.49,50.800000000000004,52.0,51.300000000000004,52.2,71.60000000000001,73.8,74.2,73.3,52.6,90.80000000000001,0.12,25.12,-0.6900000000000001,0.994,0.185,0.41100000000000003,0.02,0.097,0.068,53.309999999996855
6.989999999999895,0.13711891532520415,NOMINAL,run_035,5060.0,60.89,0.4,9e-05,65.0,34.64,51.2,53.0,52.6,51.6,73.10000000000001,74.7,72.5,74.8,55.1,91.4,0.25,25.12,-0.58,1.0,0.167,0.373,0.026000000000000002,0.111,0.052000000000000005,52.309999999996876
7.989999999999874,0.15339581835180138,NOMINAL,run_035,5082.0,60.88,-0.30000000000000004,0.0,64.8,34.78,52.0,52.0,51.1,52.5,72.3,73.9,73.7,74.5,54.900000000000006,90.9,0.14,25.12,-0.52,1.0,0.187,0.483,0.01,0.105,0.07200000000000001,51.3099999999969
8.989999999999853,0.16977545210042716,NOMINAL,run_035,5100.0,61.0,-0.2,5e-05,65.2,34.910000000000004,52.5,51.7,52.2,53.7,75.4,76.80000000000001,74.3,74.2,54.400000000000006,89.80000000000001,0.16,25.1,-0.62,1.0,0.171,0.375,0.021,0.111,0.032,50.30999999999692
9.989999999999831,0.18621230314213424,NOMINAL,run_035,5100.0,60.9,0.30000000000000004,0.0,64.4,34.88,53.300000000000004,52.300000000000004,52.2,53.0,73.0,76.10000000000001,75.10000000000001,74.0,56.0,90.30000000000001,0.14,25.19,-0.58,1.0,0.20400000000000001,0.452,0.017,0.113,0.088,49.30999999999694
10.98999999999981,0.20268093649626648,NOMINAL,run_035,5102.0,61.13,-0.2,0.0,66.0,34.89,53.0,53.1,53.0,53.400000000000006,74.60000000000001,73.7,72.2,72.4,56.900000000000006,90.10000000000001,0.12,25.11,-0.6900000000000001,0.999,0.201,0.466,0.015,0.11,0.066,48.30999999999696
11.989999999999789,0.21916719754870448,NOMINAL,run_035,5106.0,60.800000000000004,-0.1,0.0,65.7,35.01,53.6,53.0,53.2,56.0,74.2,72.10000000000001,76.2,75.60000000000001,57.6,89.2,0.22,25.19,-0.59,0.998,0.186,0.427,0.019,0.108,0.044,47.30999999999698
12.989999999999768,0.23566322752301463,NOMINAL,run_035,5119.0,60.83,0.2,0.0,65.60000000000001,34.910000000000004,54.2,55.1,53.5,52.2,72.4,73.7,73.7,74.10000000000001,57.300000000000004,89.30000000000001,0.05,25.150000000000002,-0.58,1.0,0.16,0.381,0.016,0.109,0.015,46.309999999997004
13.989999999999746,0.2521646687619459,NOMINAL,run_035,5117.0,60.97,0.2,0.0,64.60000000000001,34.9,53.800000000000004,53.400000000000006,52.7,53.800000000000004,72.2,77.7,71.9,72.8,57.900000000000006,88.80000000000001,0.13,25.22,-0.67,1.0,0.20500000000000002,0.483,0.03,0.126,0.085,45.309999999997025
14.989999999999725,0.2686691066836452,NOMINAL,run_035,5097.0,61.01,0.9,0.0,65.2,34.94,53.7,55.400000000000006,53.0,53.1,73.0,76.3,72.9,71.5,58.7,88.2,0.17,25.060000000000002,-0.56,1.0,0.209,0.445,0.018000000000000002,0.116,0.079,44.309999999997046
15.989999999999704,0.2851752038933977,NOMINAL,run_035,5108.0,61.15,-0.6000000000000001,2e-05,64.8,34.95,53.800000000000004,54.2,54.2,54.400000000000006,74.10000000000001,73.9,75.0,71.9,59.300000000000004,88.2,0.2,25.14,-0.78,1.0,0.20700000000000002,0.463,0.024,0.125,0.073,43.30999999999707
16.989999999999856,0.30168221979325494,NOMINAL,run_035,5105.0,61.03,0.1,3.0000000000000004e-05,65.5,34.82,54.800000000000004,54.5,54.5,54.2,76.2,73.4,71.5,72.7,61.300000000000004,87.60000000000001,0.2,25.04,-0.65,0.998,0.194,0.396,0.021,0.11900000000000001,0.047,42.30999999999692
17.990000000000013,0.31818974431799013,NOMINAL,run_035,5106.0,60.72,-0.6000000000000001,2e-05,64.8,34.93,56.1,55.400000000000006,55.5,54.900000000000006,77.4,71.9,74.10000000000001,74.0,61.900000000000006,87.4,0.21,25.13,-0.64,1.0,0.214,0.443,0.022,0.123,0.076,41.30999999999676
18.99000000000017,0.3346975504318056,NOMINAL,run_035,5108.0,60.84,-0.30000000000000004,2e-05,64.9,34.96,54.5,56.2,54.7,55.1,72.8,72.9,73.9,73.3,61.6,87.10000000000001,0.18,25.2,-0.64,0.996,0.223,0.506,0.019,0.127,0.08600000000000001,40.309999999996606
