time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.027529283026949833,GENTLE,run_023,3476.0,42.72,-0.6000000000000001,0.0,46.1,16.7,50.900000000000006,49.800000000000004,50.1,49.1,49.300000000000004,46.800000000000004,48.0,49.7,50.400000000000006,86.30000000000001,0.14,24.0,0.73,0.998,0.165,0.333,0.016,0.105,0.049,66.68999999999772
1.9900000000000015,0.036699843515435586,GENTLE,run_023,3828.0,42.54,0.30000000000000004,0.0,46.400000000000006,18.56,49.400000000000006,50.300000000000004,49.6,48.400000000000006,44.7,46.5,45.0,49.1,50.1,88.30000000000001,0.09,24.04,0.5700000000000001,1.0,0.182,0.38,0.024,0.096,0.077,65.68999999999772
2.9899999999999802,0.047484041017809266,GENTLE,run_023,4081.0,42.64,0.2,0.0,46.7,19.91,47.300000000000004,47.900000000000006,48.900000000000006,48.6,47.900000000000006,48.1,50.800000000000004,46.5,49.6,89.4,0.09,24.0,0.41000000000000003,0.988,0.153,0.324,0.022,0.105,0.03,64.68999999999774
3.989999999999959,0.05950830927277639,GENTLE,run_023,4279.0,42.44,-0.7000000000000001,0.00011,45.7,20.76,48.2,49.1,47.900000000000006,48.2,48.5,48.5,49.2,49.7,49.7,90.30000000000001,0.14,23.900000000000002,0.45,1.0,0.17400000000000002,0.437,0.014,0.098,0.056,63.68999999999776
4.989999999999938,0.07243616472053677,GENTLE,run_023,4401.0,42.5,-0.2,0.0,44.900000000000006,21.400000000000002,47.7,48.2,45.900000000000006,47.300000000000004,49.2,51.1,49.300000000000004,50.400000000000006,51.0,89.60000000000001,0.15,24.07,0.6,0.999,0.169,0.388,0.024,0.083,0.047,62.68999999999778
5.989999999999917,0.08599851891735649,GENTLE,run_023,4495.0,42.46,-0.8,6.000000000000001e-05,46.5,21.82,47.7,48.2,46.5,47.800000000000004,47.7,49.6,49.7,47.400000000000006,50.800000000000004,89.10000000000001,0.22,23.96,0.49,0.998,0.16,0.361,0.017,0.105,0.035,61.6899999999978
6.989999999999895,0.09999535578350117,GENTLE,run_023,4555.0,42.160000000000004,0.1,4e-05,46.7,21.93,47.800000000000004,46.7,45.900000000000006,45.6,49.900000000000006,48.2,51.800000000000004,50.1,51.2,90.5,0.15,23.990000000000002,0.46,0.993,0.17500000000000002,0.359,0.027,0.109,0.052000000000000005,60.68999999999782
7.989999999999874,0.114284742660178,GENTLE,run_023,4591.0,42.5,0.7000000000000001,2e-05,45.400000000000006,22.18,46.7,46.0,44.6,45.900000000000006,49.7,46.400000000000006,44.7,50.0,52.400000000000006,89.30000000000001,0.2,24.03,0.71,1.0,0.18,0.417,0.025,0.091,0.059000000000000004,59.689999999997845
8.989999999999853,0.1287689234564066,GENTLE,run_023,4618.0,42.57,0.1,0.0,46.7,22.14,45.6,46.300000000000004,45.7,44.900000000000006,50.300000000000004,49.5,49.900000000000006,54.400000000000006,52.5,89.5,0.24,23.95,0.5700000000000001,1.0,0.166,0.382,0.022,0.10200000000000001,0.028,58.689999999997866
9.989999999999831,0.14338185549408072,GENTLE,run_023,4630.0,42.29,-0.2,0.0,46.300000000000004,22.22,46.2,47.2,47.0,44.5,51.0,48.800000000000004,47.400000000000006,47.7,53.2,89.10000000000001,0.16,24.07,0.8200000000000001,1.0,0.163,0.34600000000000003,0.027,0.111,0.03,57.68999999999789
10.98999999999981,0.1580794764572323,GENTLE,run_023,4651.0,42.32,0.4,2e-05,45.800000000000004,22.34,46.800000000000004,44.300000000000004,45.5,45.900000000000006,49.2,49.5,46.300000000000004,51.5,53.300000000000004,89.5,0.08,24.0,0.61,1.0,0.195,0.443,0.004,0.107,0.07100000000000001,56.68999999999791
11.989999999999789,0.1728326271902872,GENTLE,run_023,4641.0,42.47,0.4,0.0,46.6,22.35,44.5,44.800000000000004,44.900000000000006,43.300000000000004,49.0,49.5,49.400000000000006,50.5,53.300000000000004,89.2,0.09,23.98,0.66,1.0,0.188,0.397,0.018000000000000002,0.092,0.049,55.68999999999793
12.989999999999768,0.18762211294875597,GENTLE,run_023,4654.0,42.59,-0.5,1e-05,46.2,22.32,44.7,45.300000000000004,43.900000000000006,43.900000000000006,49.300000000000004,49.900000000000006,49.5,50.800000000000004,52.400000000000006,88.2,0.14,23.98,0.5700000000000001,1.0,0.187,0.442,0.019,0.093,0.067,54.68999999999795
13.989999999999746,0.20243534180994197,GENTLE,run_023,4662.0,42.28,0.9,0.0,45.800000000000004,22.41,43.7,45.2,45.1,44.7,50.900000000000006,53.1,52.400000000000006,50.1,53.300000000000004,88.80000000000001,0.24,24.05,0.46,0.99,0.179,0.34900000000000003,0.012,0.108,0.03,53.68999999999797
14.989999999999725,0.2172640718945515,GENTLE,run_023,4652.0,42.46,-0.2,7.000000000000001e-05,46.0,22.46,43.800000000000004,43.800000000000004,44.1,45.300000000000004,49.300000000000004,51.7,48.300000000000004,48.6,54.0,88.0,0.08,24.03,0.51,1.0,0.212,0.47900000000000004,0.028,0.10300000000000001,0.082,52.689999999997994
