time_s,wear_index,profile,run_id,measured_rpm,measured_manifold_pressure_kpa,measured_intake_temperature_c,measured_fuel_flow_kg_s,measured_torque_nm,measured_power_kw,measured_cht_cylinder_1_c,measured_cht_cylinder_2_c,measured_cht_cylinder_3_c,measured_cht_cylinder_4_c,measured_egt_cylinder_1_c,measured_egt_cylinder_2_c,measured_egt_cylinder_3_c,measured_egt_cylinder_4_c,measured_oil_temperature_c,measured_oil_pressure_psi,measured_oil_flow_l_min,measured_battery_voltage_v,measured_battery_current_a,measured_battery_soc,measured_vibration_rms,measured_vibration_peak,measured_vibration_0_5x,measured_vibration_1x,measured_vibration_2x,rul_seconds
0.9900000000000007,0.041234348691330115,GENTLE,run_025,3453.0,41.97,-0.4,0.0,45.1,16.36,49.0,49.5,49.300000000000004,50.800000000000004,48.5,47.1,44.900000000000006,48.400000000000006,49.900000000000006,86.80000000000001,0.07,24.01,2.15,1.0,0.145,0.33,0.024,0.091,0.029,71.76000000000032
1.9900000000000015,0.049720228997280604,GENTLE,run_025,3797.0,42.02,-0.1,0.0,45.5,18.23,49.2,49.900000000000006,48.6,49.5,43.0,48.400000000000006,46.1,50.0,50.2,88.80000000000001,0.18,24.05,2.16,0.995,0.159,0.324,0.018000000000000002,0.10400000000000001,0.026000000000000002,70.76000000000032
2.9899999999999802,0.05964864932872413,GENTLE,run_025,4050.0,41.87,-0.1,0.0,45.6,19.29,48.1,47.900000000000006,48.300000000000004,49.400000000000006,47.800000000000004,46.5,47.300000000000004,47.7,51.0,89.9,0.06,23.98,2.16,1.0,0.165,0.367,0.014,0.084,0.042,69.76000000000033
3.989999999999959,0.07068529247266925,GENTLE,run_025,4231.0,41.9,0.1,6.000000000000001e-05,45.7,20.09,48.400000000000006,47.2,47.900000000000006,47.300000000000004,51.400000000000006,50.300000000000004,47.900000000000006,47.400000000000006,50.6,89.0,0.02,24.080000000000002,2.0100000000000002,1.0,0.18,0.383,0.017,0.093,0.046,68.76000000000036
4.989999999999938,0.08253082266782143,GENTLE,run_025,4358.0,42.07,1.0,0.0,46.1,20.69,47.900000000000006,48.1,49.2,47.900000000000006,45.800000000000004,45.1,48.2,46.400000000000006,50.400000000000006,90.0,0.15,23.96,1.94,1.0,0.161,0.311,0.023,0.097,0.022,67.76000000000037
5.989999999999917,0.09494604874035859,GENTLE,run_025,4438.0,41.5,0.1,2e-05,45.400000000000006,21.07,47.2,45.900000000000006,46.300000000000004,46.800000000000004,51.300000000000004,46.900000000000006,47.7,46.400000000000006,51.400000000000006,89.10000000000001,0.17,24.080000000000002,2.2600000000000002,0.997,0.161,0.357,0.023,0.10300000000000001,0.033,66.76000000000039
6.989999999999895,0.10775284888134443,GENTLE,run_025,4496.0,42.09,-0.2,5e-05,46.0,21.36,46.1,47.300000000000004,48.300000000000004,46.900000000000006,48.900000000000006,44.800000000000004,48.6,44.900000000000006,52.400000000000006,90.30000000000001,0.1,24.1,2.43,0.998,0.159,0.336,0.008,0.105,0.01,65.76000000000042
7.989999999999874,0.12082441526989536,GENTLE,run_025,4529.0,41.9,0.30000000000000004,0.0,45.900000000000006,21.48,45.400000000000006,45.800000000000004,46.6,47.300000000000004,48.5,48.900000000000006,48.400000000000006,46.6,52.5,89.10000000000001,0.08,24.080000000000002,2.2,1.0,0.178,0.451,0.019,0.092,0.074,64.76000000000045
8.989999999999853,0.13407305940878572,GENTLE,run_025,4555.0,41.99,0.1,0.0,45.900000000000006,21.5,45.5,45.800000000000004,46.2,44.900000000000006,48.0,46.0,48.800000000000004,49.1,52.7,89.80000000000001,0.13,24.060000000000002,2.41,1.0,0.189,0.40800000000000003,0.017,0.113,0.074,63.76000000000046
9.989999999999831,0.14743928004492304,GENTLE,run_025,4566.0,42.06,0.4,0.00012000000000000002,45.2,21.73,45.800000000000004,45.5,45.1,45.300000000000004,48.6,48.2,47.300000000000004,50.2,52.6,88.7,0.15,24.11,2.18,0.997,0.185,0.444,0.021,0.11,0.068,62.76000000000048
10.98999999999981,0.16088319729958442,GENTLE,run_025,4577.0,42.0,-0.9,1e-05,45.900000000000006,21.71,44.0,45.0,45.5,44.0,48.900000000000006,48.6,49.400000000000006,48.1,52.900000000000006,89.0,0.14,24.01,2.24,1.0,0.188,0.389,0.023,0.10300000000000001,0.062,61.7600000000005
11.989999999999789,0.17437829667903443,GENTLE,run_025,4583.0,41.93,-0.1,0.0,46.1,21.82,44.900000000000006,43.5,45.1,45.300000000000004,50.6,47.7,49.300000000000004,50.7,53.300000000000004,89.0,0.28,24.01,2.04,1.0,0.17300000000000001,0.34,0.017,0.091,0.039,60.760000000000524
12.989999999999768,0.1879070423756225,GENTLE,run_025,4599.0,41.84,0.1,0.0,45.800000000000004,21.73,44.7,46.2,44.5,43.5,50.1,47.7,50.300000000000004,47.5,52.5,88.30000000000001,0.16,24.04,2.2,1.0,0.184,0.399,0.018000000000000002,0.093,0.051000000000000004,59.760000000000545
13.989999999999746,0.20145787667131893,GENTLE,run_025,4596.0,41.97,0.0,8e-05,45.2,21.79,45.0,44.400000000000006,44.400000000000006,43.7,49.5,47.900000000000006,49.2,50.800000000000004,53.0,87.5,0.23,24.060000000000002,2.32,1.0,0.198,0.426,0.026000000000000002,0.099,0.08,58.760000000000566
14.989999999999725,0.21502319911493525,GENTLE,run_025,4597.0,41.7,0.0,4e-05,44.800000000000004,21.79,43.5,45.1,43.2,43.900000000000006,48.1,49.1,49.0,48.0,54.2,86.4,0.16,23.97,2.21,0.997,0.176,0.371,0.02,0.11,0.029,57.76000000000059
15.989999999999704,0.22859801895626514,GENTLE,run_025,4589.0,41.85,0.1,1e-05,45.5,21.79,43.800000000000004,43.6,42.900000000000006,44.1,48.300000000000004,49.2,45.300000000000004,51.0,53.7,86.5,0.2,23.96,2.27,1.0,0.194,0.462,0.029,0.113,0.075,56.76000000000061
16.989999999999856,0.24217906223966107,GENTLE,run_025,4604.0,42.06,0.0,1e-05,45.300000000000004,21.8,44.0,44.0,43.300000000000004,43.400000000000006,50.1,46.300000000000004,48.800000000000004,48.7,53.6,87.30000000000001,0.13,23.93,2.16,0.994,0.2,0.425,0.017,0.107,0.079,55.76000000000046
17.990000000000013,0.25576418259256906,GENTLE,run_025,4600.0,42.21,0.4,3.0000000000000004e-05,45.2,21.78,43.400000000000006,43.400000000000006,43.5,42.6,48.1,48.800000000000004,49.0,48.2,55.0,87.0,0.16,24.060000000000002,2.32,1.0,0.197,0.44,0.027,0.11,0.064,54.7600000000003
18.99000000000017,0.2693519734571257,GENTLE,run_025,4599.0,41.96,-0.1,4e-05,45.2,21.740000000000002,42.6,43.0,43.5,42.400000000000006,48.2,50.6,49.900000000000006,50.1,53.6,86.7,0.08,24.09,2.22,1.0,0.20500000000000002,0.455,0.018000000000000002,0.112,0.069,53.76000000000015
19.990000000000325,0.2829415133396463,GENTLE,run_025,4600.0,41.75,-0.2,0.0,45.300000000000004,21.8,42.300000000000004,42.5,43.0,42.5,48.400000000000006,51.1,48.0,50.1,54.400000000000006,86.9,0.17,23.95,2.16,0.998,0.187,0.42,0.032,0.114,0.042,52.75999999999999
20.99000000000048,0.2965321986390174,GENTLE,run_025,4602.0,42.15,-0.4,0.0,45.7,21.85,42.5,41.6,43.400000000000006,41.900000000000006,46.1,47.1,51.1,47.7,54.900000000000006,87.30000000000001,0.14,24.01,2.13,0.999,0.217,0.47600000000000003,0.028,0.107,0.08,51.759999999999835
21.990000000000638,0.3101236340275595,GENTLE,run_025,4607.0,42.14,0.7000000000000001,0.0,45.800000000000004,21.76,41.800000000000004,41.300000000000004,42.400000000000006,42.5,47.300000000000004,50.0,50.6,49.6,55.2,84.9,0.11,24.02,2.2800000000000002,1.0,0.209,0.47300000000000003,0.03,0.115,0.076,50.75999999999968
22.990000000000794,0.3237155606056828,GENTLE,run_025,4600.0,42.22,-0.30000000000000004,0.0,45.6,21.740000000000002,42.300000000000004,42.900000000000006,42.300000000000004,41.800000000000004,48.400000000000006,46.5,48.6,48.5,56.0,85.10000000000001,0.16,24.02,2.32,1.0,0.209,0.488,0.02,0.116,0.067,49.75999999999952
